# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
YIPF1	ENSG00000058799	ENST00000472983	processed_transcript	0	1	0	73	0	0	0	0	0	0	0	17	0	32	0	4	0	0	0	1	0	0	0	0	0	0	21
YIPF1	ENSG00000058799	ENST00000480151	processed_transcript	0	0	0	101	0	0	0	0	0	0	0	10	0	69	0	0	0	0	0	0	0	0	0	0	0	0	22
YOD1	ENSG00000180667	ENST00000315927	protein_coding	0	0	0	17	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
YOD1	ENSG00000180667	ENST00000367084	protein_coding	0	0	0	18	7	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
YPEL5P1	ENSG00000232096	ENST00000419731	processed_pseudogene	0	0	0	12	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5
YRDC	ENSG00000196449	ENST00000373044	protein_coding	0	0	0	9	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3
YTHDF2	ENSG00000198492	ENST00000373812	protein_coding	0	0	0	45	0	0	1	0	0	0	0	5	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000468863	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000474884	protein_coding	0	1	0	9	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000475796	processed_transcript	0	0	0	8	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000476976	processed_transcript	0	0	0	8	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000478283	processed_transcript	0	0	0	43	0	0	0	0	0	0	0	3	0	35	0	1	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000496288	protein_coding	0	0	0	9	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000541996	protein_coding	0	0	0	45	0	0	1	0	0	0	0	5	0	35	0	0	0	0	0	0	0	0	0	0	0	0	4
YTHDF2	ENSG00000198492	ENST00000542507	protein_coding	0	1	0	45	0	0	1	0	0	0	0	5	0	35	0	0	0	0	0	1	0	0	0	0	0	0	4
YWHAQP9	ENSG00000230019	ENST00000445891	processed_pseudogene	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
YY1AP1	ENSG00000163374	ENST00000295566	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	49	2	0	0	0	0	0	0	0	0	0	0	1	2
YY1AP1	ENSG00000163374	ENST00000311573	protein_coding	0	1	2	61	1	0	2	0	0	0	0	9	0	45	2	0	0	0	0	0	0	0	0	0	0	1	4
YY1AP1	ENSG00000163374	ENST00000347088	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000354691	nonsense_mediated_decay	0	0	0	68	4	0	0	0	0	0	0	9	0	48	0	4	0	0	0	0	0	0	0	0	0	0	3
YY1AP1	ENSG00000163374	ENST00000355499	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000359205	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000361140	nonsense_mediated_decay	0	0	0	68	4	0	0	0	0	0	0	9	0	48	0	4	0	0	0	0	0	0	0	0	0	0	3
YY1AP1	ENSG00000163374	ENST00000361831	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000368330	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	49	2	0	0	0	0	0	0	0	0	0	0	1	2
YY1AP1	ENSG00000163374	ENST00000368339	protein_coding	0	2	3	59	1	0	1	0	0	0	0	9	0	45	3	0	0	0	0	0	0	0	0	0	0	2	3
YY1AP1	ENSG00000163374	ENST00000368340	protein_coding	0	2	3	59	1	0	1	0	0	0	0	9	0	45	3	0	0	0	0	0	0	0	0	0	0	2	3
YY1AP1	ENSG00000163374	ENST00000404643	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000405763	protein_coding	0	1	1	58	0	0	0	0	0	0	0	9	0	45	1	0	0	0	0	0	0	0	0	0	0	1	4
YY1AP1	ENSG00000163374	ENST00000407221	protein_coding	0	1	2	61	1	0	0	0	0	0	0	9	0	48	2	0	0	0	0	0	0	0	0	0	0	1	3
YY1AP1	ENSG00000163374	ENST00000436865	nonsense_mediated_decay	0	0	0	68	4	0	0	0	0	0	0	9	0	49	0	4	0	0	0	0	0	0	0	0	0	0	2
YY1AP1	ENSG00000163374	ENST00000442834	retained_intron	0	0	0	39	0	0	0	0	0	0	0	9	0	13	0	7	0	0	0	0	0	0	0	0	0	0	10
YY1AP1	ENSG00000163374	ENST00000443231	protein_coding	0	0	0	45	0	0	0	0	0	0	0	7	0	35	0	0	0	0	0	0	0	0	0	0	0	0	3
YY1AP1	ENSG00000163374	ENST00000454523	protein_coding	0	0	0	39	0	0	0	0	0	0	0	7	0	29	0	0	0	0	0	0	0	0	0	0	0	0	3
YY1AP1	ENSG00000163374	ENST00000466366	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	11
YY1AP1	ENSG00000163374	ENST00000476027	processed_transcript	0	0	0	39	0	0	0	0	0	0	0	7	0	29	0	0	0	0	0	0	0	0	0	0	0	0	3
YY1AP1	ENSG00000163374	ENST00000476093	processed_transcript	0	0	0	45	0	0	0	0	0	0	0	7	0	36	0	0	0	0	0	0	0	0	0	0	0	0	2
YY1AP1	ENSG00000163374	ENST00000477470	processed_transcript	0	0	0	42	0	0	0	0	0	0	0	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	10
YY1AP1	ENSG00000163374	ENST00000488784	processed_transcript	0	0	0	42	0	0	0	0	0	0	0	9	0	23	0	0	0	0	0	0	0	0	0	0	0	0	10
YY1AP1	ENSG00000163374	ENST00000493625	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	9	0	33	0	0	0	0	0	0	0	0	0	0	0	0	10
YY1AP1	ENSG00000163374	ENST00000496324	retained_intron	0	0	0	31	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	10
Y_RNA	ENSG00000199241	ENST00000362371	misc_RNA	0	0	0	20	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000199349	ENST00000362479	misc_RNA	0	0	0	28	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Y_RNA	ENSG00000199442	ENST00000362572	misc_RNA	0	0	0	16	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000199459	ENST00000362589	misc_RNA	0	0	0	21	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Y_RNA	ENSG00000199471	ENST00000362601	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000199565	ENST00000362695	misc_RNA	0	0	0	21	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Y_RNA	ENSG00000199595	ENST00000362725	misc_RNA	0	0	0	14	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000199710	ENST00000362840	misc_RNA	0	0	0	30	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Y_RNA	ENSG00000199756	ENST00000362886	misc_RNA	0	0	0	30	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Y_RNA	ENSG00000199840	ENST00000362970	misc_RNA	0	0	0	37	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Y_RNA	ENSG00000199890	ENST00000363020	misc_RNA	0	0	0	23	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000200085	ENST00000363215	misc_RNA	0	0	0	30	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Y_RNA	ENSG00000200171	ENST00000363301	misc_RNA	0	0	0	16	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000200174	ENST00000363304	misc_RNA	0	0	0	46	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Y_RNA	ENSG00000200262	ENST00000363392	misc_RNA	0	0	0	23	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000200344	ENST00000363474	misc_RNA	0	0	0	25	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Y_RNA	ENSG00000200421	ENST00000363551	misc_RNA	0	0	0	35	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	21
Y_RNA	ENSG00000200508	ENST00000363638	misc_RNA	0	0	0	33	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Y_RNA	ENSG00000200547	ENST00000363677	misc_RNA	0	0	0	27	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11
Y_RNA	ENSG00000200591	ENST00000363721	misc_RNA	0	0	0	46	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
Y_RNA	ENSG00000200982	ENST00000364112	misc_RNA	0	0	0	27	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000201114	ENST00000364244	misc_RNA	0	0	0	15	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000201134	ENST00000364264	misc_RNA	0	0	0	36	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24
Y_RNA	ENSG00000201405	ENST00000364535	misc_RNA	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000201421	ENST00000364551	misc_RNA	0	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Y_RNA	ENSG00000201596	ENST00000364726	misc_RNA	0	0	0	15	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000201602	ENST00000364732	misc_RNA	0	0	0	24	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Y_RNA	ENSG00000201868	ENST00000364998	misc_RNA	0	0	0	40	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Y_RNA	ENSG00000201987	ENST00000365117	misc_RNA	0	0	0	26	0	0	0	0	0	0	0	17	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000202027	ENST00000365157	misc_RNA	0	0	0	24	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Y_RNA	ENSG00000202041	ENST00000365171	misc_RNA	0	0	0	41	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Y_RNA	ENSG00000202078	ENST00000365208	misc_RNA	0	0	0	10	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Y_RNA	ENSG00000202079	ENST00000365209	misc_RNA	0	0	0	22	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000202222	ENST00000365352	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Y_RNA	ENSG00000202254	ENST00000365384	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000202385	ENST00000365515	misc_RNA	0	0	0	40	0	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26
Y_RNA	ENSG00000202461	ENST00000365591	misc_RNA	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000206640	ENST00000383913	misc_RNA	0	0	0	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000206651	ENST00000383924	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Y_RNA	ENSG00000206659	ENST00000383932	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Y_RNA	ENSG00000206679	ENST00000383952	misc_RNA	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000206692	ENST00000383965	misc_RNA	0	0	0	35	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Y_RNA	ENSG00000206704	ENST00000383977	misc_RNA	0	0	0	13	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000206779	ENST00000384052	misc_RNA	0	0	0	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Y_RNA	ENSG00000206817	ENST00000384090	misc_RNA	0	0	0	15	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000206905	ENST00000384178	misc_RNA	0	0	0	31	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
Y_RNA	ENSG00000206990	ENST00000384263	misc_RNA	0	0	0	38	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000207039	ENST00000384312	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000207080	ENST00000384352	misc_RNA	0	0	0	27	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Y_RNA	ENSG00000207108	ENST00000384380	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Y_RNA	ENSG00000207139	ENST00000384410	misc_RNA	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000207209	ENST00000384480	misc_RNA	0	0	0	31	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Y_RNA	ENSG00000207302	ENST00000384572	misc_RNA	0	0	0	19	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Y_RNA	ENSG00000207326	ENST00000384596	misc_RNA	0	0	0	26	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
Y_RNA	ENSG00000207356	ENST00000384626	misc_RNA	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Y_RNA	ENSG00000207379	ENST00000384649	misc_RNA	0	0	0	20	0	0	0	0	0	0	0	12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000207466	ENST00000384735	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
Y_RNA	ENSG00000212205	ENST00000390903	misc_RNA	0	0	0	14	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000212512	ENST00000391210	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12
Y_RNA	ENSG00000222511	ENST00000410579	misc_RNA	0	0	0	14	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Y_RNA	ENSG00000223254	ENST00000411322	misc_RNA	0	0	0	24	0	0	0	0	0	0	0	15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000239106	ENST00000459380	misc_RNA	0	0	0	21	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000251837	ENST00000516028	misc_RNA	0	0	0	30	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Y_RNA	ENSG00000252098	ENST00000516289	misc_RNA	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Y_RNA	ENSG00000252254	ENST00000516445	misc_RNA	0	0	0	43	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
Y_RNA	ENSG00000252317	ENST00000516508	misc_RNA	0	0	0	17	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
Y_RNA	ENSG00000252357	ENST00000516548	misc_RNA	0	0	0	20	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
Y_RNA	ENSG00000252450	ENST00000516641	misc_RNA	0	0	0	19	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11
Y_RNA	ENSG00000252612	ENST00000516803	misc_RNA	0	0	0	9	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Y_RNA	ENSG00000252744	ENST00000516935	misc_RNA	0	0	0	56	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
Y_RNA	ENSG00000252784	ENST00000516975	misc_RNA	0	0	0	25	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
Y_RNA	ENSG00000252802	ENST00000516993	misc_RNA	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Y_RNA	ENSG00000252822	ENST00000517013	misc_RNA	0	0	0	32	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
Y_RNA	ENSG00000265961	ENST00000578934	misc_RNA	0	0	0	52	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42
Y_RNA	ENSG00000272051	ENST00000606692	misc_RNA	0	0	0	18	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ZBED6	ENSG00000257315	ENST00000550078	protein_coding	0	2	0	100	7	0	1	0	0	0	0	9	0	63	0	0	0	0	0	1	0	0	0	0	0	1	20
ZBTB17	ENSG00000116809	ENST00000375733	protein_coding	0	1	0	89	0	0	0	0	0	0	0	10	0	65	0	0	0	0	0	0	0	0	0	0	0	1	14
ZBTB17	ENSG00000116809	ENST00000375743	protein_coding	0	1	0	89	0	0	0	0	0	0	0	10	0	65	0	0	0	0	0	0	0	0	0	0	0	1	14
ZBTB17	ENSG00000116809	ENST00000440560	protein_coding	0	0	0	22	0	0	0	0	0	0	0	10	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9
ZBTB17	ENSG00000116809	ENST00000444358	protein_coding	0	0	0	25	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0	11
ZBTB17	ENSG00000116809	ENST00000462525	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
ZBTB17	ENSG00000116809	ENST00000464719	processed_transcript	0	0	0	25	0	0	0	0	0	0	0	11	0	1	0	1	0	0	0	0	0	0	0	0	0	0	12
ZBTB17	ENSG00000116809	ENST00000471805	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
ZBTB17	ENSG00000116809	ENST00000472658	processed_transcript	0	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ZBTB17	ENSG00000116809	ENST00000474511	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11
ZBTB17	ENSG00000116809	ENST00000479282	processed_transcript	0	0	0	81	0	0	0	0	0	0	0	11	0	56	0	0	0	0	0	0	0	0	0	0	0	0	14
ZBTB17	ENSG00000116809	ENST00000487785	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11
ZBTB17	ENSG00000116809	ENST00000488008	processed_transcript	0	0	0	21	0	0	0	0	0	0	0	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	10
ZBTB17	ENSG00000116809	ENST00000490899	processed_transcript	0	0	0	26	0	0	0	0	0	0	0	11	0	2	0	1	0	0	0	0	0	0	0	0	0	0	12
ZBTB17	ENSG00000116809	ENST00000492834	processed_transcript	0	0	0	23	0	0	0	0	0	0	0	8	0	4	0	1	0	0	0	0	0	0	0	0	0	0	10
ZBTB17	ENSG00000116809	ENST00000494020	processed_transcript	0	0	0	31	0	0	0	0	0	0	0	10	0	16	0	0	0	0	0	0	0	0	0	0	0	0	5
ZBTB17	ENSG00000116809	ENST00000537142	protein_coding	0	1	0	89	0	0	0	0	0	0	0	10	0	65	0	0	0	0	0	0	0	0	0	0	0	1	14
ZBTB18	ENSG00000179456	ENST00000358704	protein_coding	0	0	0	18	4	0	0	0	0	0	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
ZBTB18	ENSG00000179456	ENST00000622512	protein_coding	0	0	0	22	4	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
ZBTB2P1	ENSG00000278480	ENST00000612442	processed_pseudogene	0	0	0	84	0	0	0	0	0	0	0	58	0	1	0	5	0	0	0	0	0	0	0	0	0	0	20
ZBTB37	ENSG00000185278	ENST00000367701	protein_coding	0	1	0	89	41	0	0	0	0	0	0	6	0	32	0	0	0	0	0	0	0	0	0	0	0	1	10
ZBTB37	ENSG00000185278	ENST00000367702	protein_coding	0	1	0	28	0	0	0	0	0	0	0	8	0	9	0	0	0	0	0	0	0	0	0	0	0	1	11
ZBTB37	ENSG00000185278	ENST00000367704	protein_coding	0	1	0	57	2	0	0	0	0	0	0	10	0	33	0	0	0	0	0	0	0	0	0	0	0	1	12
ZBTB37	ENSG00000185278	ENST00000427304	protein_coding	0	1	0	56	2	0	0	0	0	0	0	10	0	33	0	0	0	0	0	0	0	0	0	0	0	1	11
ZBTB40	ENSG00000184677	ENST00000374651	protein_coding	0	2	2	143	13	0	0	0	0	0	0	5	0	123	2	0	0	0	0	1	0	0	0	0	0	1	3
ZBTB40	ENSG00000184677	ENST00000375647	protein_coding	0	3	2	142	13	0	0	0	0	0	0	5	0	122	2	0	0	0	0	1	0	0	0	0	0	2	3
ZBTB40	ENSG00000184677	ENST00000400239	protein_coding	0	1	0	94	0	0	1	0	0	0	0	9	0	81	0	0	0	0	0	0	0	0	0	0	0	1	3
ZBTB40	ENSG00000184677	ENST00000404138	protein_coding	0	3	2	142	13	0	1	0	0	0	0	5	0	121	2	0	0	0	0	1	0	0	0	0	0	2	3
ZBTB40	ENSG00000184677	ENST00000650433	protein_coding	0	0	1	160	0	0	0	0	0	0	0	11	0	140	1	0	0	0	0	0	0	0	0	0	0	0	9
ZBTB40-IT1	ENSG00000237200	ENST00000438551		0	0	0	27	0	0	0	0	0	0	0	10	0	2	0	2	0	0	0	0	0	0	0	0	0	0	13
ZBTB41	ENSG00000177888	ENST00000367405	protein_coding	0	0	1	94	5	0	0	0	0	0	0	6	0	79	1	0	0	0	0	0	0	0	0	0	0	0	4
ZBTB41	ENSG00000177888	ENST00000467322	nonsense_mediated_decay	0	0	0	92	2	0	0	0	0	0	0	5	0	77	0	2	0	0	0	0	0	0	0	0	0	0	6
ZBTB48	ENSG00000204859	ENST00000319084	protein_coding	0	0	0	17	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ZBTB48	ENSG00000204859	ENST00000377674	protein_coding	0	0	0	23	0	0	1	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ZBTB48	ENSG00000204859	ENST00000435905	protein_coding	0	0	0	17	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ZBTB48	ENSG00000204859	ENST00000466813	nonsense_mediated_decay	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ZBTB48	ENSG00000204859	ENST00000466941	retained_intron	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ZBTB48	ENSG00000204859	ENST00000482360	retained_intron	0	0	0	11	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
ZBTB48	ENSG00000204859	ENST00000488936	protein_coding	0	0	0	23	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	12
ZBTB48	ENSG00000204859	ENST00000498342	retained_intron	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ZBTB7B	ENSG00000160685	ENST00000292176	protein_coding	0	2	0	11	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3
ZBTB7B	ENSG00000160685	ENST00000368426	protein_coding	0	2	0	29	2	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	2	8
ZBTB7B	ENSG00000160685	ENST00000417934	protein_coding	0	2	0	29	2	0	0	0	0	0	0	7	0	12	0	0	0	0	0	0	0	0	0	0	0	2	8
